country,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
World,1975,4079477833,333.111,0.082,17046.498,36.903,0.22,4.179,0,0.256,6009.966,1.473,17046.498,4.179,0,5871.546,506937.219,323344.375,4350.299,34389.379,138163.297,0,16387.75,0,336.647,0.083,2204.997,0.54,0,0,0,0,0,0,8114.606,1.989,0,0,66853.461,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1976,4154664138,347.619,0.084,17983.973,937.476,5.5,4.329,0,0.257,6292.416,1.515,17983.973,4.329,0,6219.166,524921.188,329636.781,4745.659,36734.945,146716.281,0,16950.248,0,395.36,0.095,2345.567,0.565,0,0,0,0,0,0,8552.994,2.059,0,0,70422.586,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1977,4229503102,364.228,0.086,18494.531,510.558,2.84,4.373,0,0.254,6429.696,1.52,18494.531,4.373,0,6583.393,543415.688,336066.469,5127.067,39126.141,155594.609,0,17262.406,0,381.408,0.09,2391.193,0.565,0,0,0,0,0,0,8878.314,2.099,0,0,73011.398,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1978,4304530705,386.881,0.09,19067.768,573.236,3.1,4.43,0,0.252,6597.322,1.533,19067.768,4.43,0,6970.273,562483.5,342663.781,5517.183,41619.918,164743.203,0,17648.195,0,390.116,0.091,2493.778,0.579,0,0,0,0,0,0,9148.596,2.125,0,0,75967.195,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1979,4380503169,392.617,0.09,19610.018,542.251,2.84,4.477,0,0.251,6856.755,1.565,19610.018,4.477,0,7362.891,582093.5,349520.562,5877.294,44263.859,174047.328,0,17937.697,0,360.111,0.082,2643.942,0.604,0,0,0,0,0,0,9304.128,2.124,0,0,78576.141,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1980,4458271909,395.544,0.089,19492.613,-117.404,-0.6,4.372,0.611,0.251,7054.757,1.582,19492.613,4.372,0.611,7758.435,601586.125,356575.312,6193.711,46981.395,183007.484,0,17480.592,2.445,316.417,0.071,2717.534,0.609,0,0,0,0,0,0,8960.159,2.01,0,0,77933.234,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1981,4536993517,395.09,0.087,19026.91,-465.703,-2.39,4.194,0,0.246,7037.761,1.551,19026.908,4.194,0,8153.524,620613,363613.062,6430.933,49743.793,191555.25,0,17105.078,0,237.222,0.052,2762.399,0.609,0,0,0,0,0,0,8547.768,1.884,0,0,77605.633,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1982,4617383407,393.739,0.085,18875.76,-151.15,-0.79,4.088,0,0.246,7160.349,1.551,18875.76,4.088,0,8547.263,639488.75,370773.438,6666.643,52444.852,199895.141,0,16715.213,0,235.711,0.051,2701.06,0.585,0,0,0,0,0,0,8339.888,1.806,0,0,77180.547,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1983,4699566001,402.792,0.086,18998.031,122.271,0.65,4.043,0,0.243,7355.719,1.565,18998.033,4.043,0,8950.056,658486.812,378129.156,6879.704,55177.598,208140.578,0,16688.812,0,213.061,0.045,2732.747,0.581,0,0,0,0,0,0,8245.443,1.755,0,0,78430.172,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1984,4784008388,411.254,0.086,19656.717,658.685,3.47,4.109,0,0.24,7704.374,1.61,19656.717,4.109,0,9361.31,678143.5,385833.531,7066.744,58147.703,216472.281,0,17176.908,0,187.04,0.039,2970.106,0.621,0,0,0,0,0,0,8331.707,1.742,0,0,82174.477,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1985,4870918289,416.418,0.086,20317.484,660.767,3.36,4.171,0,0.242,8247.091,1.693,20317.482,4.171,0,9777.729,698461,394080.625,7248.552,61231.988,224804.891,0,17306.252,0,181.808,0.037,3084.283,0.633,0,0,0,0,0,0,8332.611,1.711,0,0,84297.336,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1986,4960564349,434.335,0.088,20619.623,302.14,1.49,4.157,0,0.24,8347.767,1.683,20619.625,4.157,0,10212.063,719080.625,402428.375,7418.654,64255.648,233389.016,0,17373.805,0,170.102,0.034,3023.662,0.609,0,0,0,0,0,0,8584.108,1.73,0,0,86183.875,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1987,5052517989,453.245,0.09,21266.195,646.571,3.14,4.209,0,0.24,8637.352,1.709,21266.195,4.209,0,10665.309,740346.812,411065.719,7582.167,67526.562,242055.781,0,17652.521,0,163.513,0.032,3270.912,0.647,0,0,0,0,0,0,8666.768,1.715,0,0,89189.68,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1988,5145421521,479.306,0.093,22101.4,835.205,3.93,4.295,0,0.24,8932.729,1.736,22101.4,4.295,0,11144.614,762448.25,419998.469,7768.3,70961.969,251034.438,0,17988.893,0,186.134,0.036,3435.405,0.668,0,0,0,0,0,0,8978.664,1.745,0,0,92560.438,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1989,5237436415,492.06,0.094,22406.832,305.433,1.38,4.278,0,0.238,8956.528,1.71,22406.832,4.278,0,11636.674,784855.062,428954.969,7919.723,74544.414,260172.109,0,18015.348,0,151.422,0.029,3582.448,0.684,0,0,0,0,0,0,9137.664,1.745,0,0,94354.234,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,0,0
World,1990,5327523652,499.175,0.094,22749.574,342.742,1.53,4.27,0.529,0.239,8714.693,1.636,22749.574,4.27,0.529,12135.85,807604.625,437669.688,8172.802,78385.914,269390.375,222.871,17930.898,2.221,253.079,0.047,3841.498,0.721,5.746,6.105,6909.03,1.297,2368.97,0.445,9218.259,1.73,0.042,222.871,95527.289,100,100,100,100,100,100,100,100,100,12.05,100,100,100,100,32523.58,30614.25,0,0
World,1991,5414283749,512.582,0.095,23238.102,488.528,2.15,4.292,0,0.243,8632.497,1.594,23238.104,4.292,0,12648.431,830842.75,446302.156,8440.529,82304.992,279081.219,438.224,17770.549,0,267.727,0.049,3919.079,0.724,5.681,6.034,6918.61,1.278,2356.09,0.435,9690.863,1.79,0.04,215.353,96214.797,100,100,100,100,100,100,100,100,100,21.22,100,100,100,100,32670.51,30761.18,0,0
World,1992,5498914070,534.352,0.097,22569.625,-668.478,-2.88,4.104,0,0.234,8432.359,1.533,22569.623,4.104,0,13182.783,853412.375,454734.531,8677.801,86267.797,288268.344,653.928,17607.145,0,237.271,0.043,3962.802,0.721,5.579,5.926,6895.23,1.254,2348.92,0.427,9187.136,1.671,0.039,215.703,96820.18,100,100,100,100,100,100,100,100,100,28.67,100,100,100,100,32588.09,30678.77,0,0
World,1993,5581591553,555.907,0.1,22803.496,233.871,1.04,4.085,0,0.235,8530.223,1.528,22803.494,4.085,0,13738.69,876215.875,463264.75,8911.32,90337.906,297467.031,868.994,17482.621,0,233.52,0.042,4070.111,0.729,5.522,5.864,6914.18,1.239,2332.62,0.418,9198.668,1.648,0.038,215.066,97580.852,100,100,100,100,100,100,100,100,100,34.81,100,100,100,100,32729.061,30819.73,0,0
World,1994,5663144159,592.506,0.105,22964.584,161.088,0.71,4.055,0,0.234,8578.204,1.515,22964.582,4.055,0,14331.197,899180.438,471842.938,9148.346,94444.555,306701.969,1084.27,17450.787,0,237.025,0.042,4106.646,0.725,5.493,5.83,6958.84,1.229,2424.1,0.428,9234.925,1.631,0.038,215.276,98826.328,100,100,100,100,100,100,100,100,100,39.99,100,100,100,100,33015.039,31105.68,0,0
World,1995,5744206433,626.551,0.109,23453.945,489.361,2.13,4.083,0,0.233,8823.057,1.536,23453.943,4.083,0,14957.748,922634.375,480666.031,9383.41,98659.609,316033.812,1306.619,17591.467,0,235.064,0.041,4215.056,0.734,5.552,5.885,7032.09,1.224,2479.91,0.432,9331.868,1.625,0.039,222.349,101049.016,100,100,100,100,100,100,100,100,100,44.54,100,100,100,100,33805.609,31890.42,0,0
World,1996,5824885327,639.058,0.11,24154.961,701.017,2.99,4.147,0,0.234,9048.362,1.553,24154.961,4.147,0,15596.806,946789.375,489714.375,9620.669,103061.422,325641.625,1527.292,17844.576,0,237.259,0.041,4401.812,0.756,5.574,5.868,7037.11,1.208,2493.52,0.428,9607.797,1.649,0.038,220.672,103942.609,100,100,100,100,100,100,100,100,100,48.42,100,100,100,100,34179.328,32467.961,0,0
World,1997,5905038800,658.857,0.112,24300.551,145.589,0.6,4.115,0,0.233,8999.357,1.524,24300.551,4.115,0,16255.663,971089.875,498713.719,9863.531,107478.5,335401.781,1749.522,17780.99,0,242.863,0.041,4417.083,0.748,5.564,6.018,7268.6,1.231,2480.57,0.42,9760.159,1.653,0.038,222.23,104997.438,100,100,100,100,100,100,100,100,100,51.81,100,100,100,100,35537.18,32855.852,0,0
World,1998,5984787103,654.332,0.109,24206.271,-94.279,-0.39,4.045,0,0.23,8761.669,1.464,24206.27,4.045,0,16909.994,995296.125,507475.406,10095.008,111967.844,345252.125,1968.615,17656.838,0,231.477,0.039,4489.34,0.75,5.529,5.865,7159.87,1.196,2510.94,0.42,9850.361,1.646,0.037,219.093,105672.414,100,100,100,100,100,100,100,100,100,54.75,100,100,100,100,35099.211,33088.07,0,0
World,1999,6064231861,685.077,0.113,24518.963,312.691,1.29,4.043,0,0.229,8694.8,1.434,24518.963,4.043,0,17595.072,1019815.125,516170.219,10318.922,116590.484,355327.125,2186.159,17729.014,0,223.914,0.037,4622.641,0.762,5.488,5.788,7112.04,1.173,2498.22,0.412,10074.987,1.661,0.036,217.544,107512.852,100,100,100,100,100,100,100,100,100,57.33,100,100,100,100,35101.898,33282.051,0,0
World,2000,6143769179,717.654,0.117,25234.207,715.245,2.92,4.107,0.421,0.23,9012.492,1.467,25234.207,4.107,0.421,18312.727,1045049.312,525182.688,10588.572,121325.328,365611.719,2401.126,17944.182,1.842,269.65,0.044,4734.842,0.771,5.561,5.833,7124,1.16,2490.42,0.405,10284.601,1.674,0.035,214.967,110244.914,100,100,100,100,100,100,100,100,100,59.61,100,100,100,100,35835.48,34164.52,0,0
World,2001,6222904741,747.881,0.12,25451.055,216.847,0.86,4.09,0,0.23,9062.812,1.456,25451.055,4.09,0,19060.607,1070500.375,534245.5,10860.396,126108.047,375986.156,2612.507,17888.955,0,271.823,0.044,4782.719,0.769,5.551,5.766,7062.72,1.135,2512.18,0.404,10374.439,1.667,0.034,211.381,111321.266,100,100,100,100,100,100,100,100,100,61.62,100,100,100,100,35884.07,34545.852,0,0
World,2002,6302054198,788.755,0.125,26039.191,588.137,2.31,4.132,0,0.23,9455.516,1.5,26039.191,4.132,0,19849.361,1096539.625,543701.062,11147.292,131031.531,386355.906,2827.292,18051.168,0,286.896,0.045,4923.49,0.781,5.552,5.846,7199.6,1.142,2570.02,0.408,10369.75,1.645,0.034,214.785,113759.438,100,100,100,100,100,100,100,100,100,63.47,100,100,100,100,36839.691,34986.57,0,0
World,2003,6381469104,847.688,0.133,27366.723,1327.532,5.1,4.288,0,0.234,10250.968,1.606,27366.723,4.288,0,20697.049,1123906.375,553952,11435.618,136127.922,397019.844,3046.709,18460.09,0,288.326,0.045,5096.389,0.799,5.682,5.924,7262.51,1.138,2604.75,0.408,10663.936,1.671,0.034,219.417,117802.492,100,100,100,100,100,100,100,100,100,65.19,100,100,100,100,37803.859,36258.309,0,0
World,2004,6461446384,906.844,0.14,28627.533,1260.81,4.61,4.431,0,0.233,10897.003,1.686,28627.533,4.431,0,21603.893,1152533.75,564849,11746.857,141395.5,408034.625,3276.781,19129.309,0,311.24,0.048,5267.579,0.815,5.842,6.137,7505.18,1.162,2687.85,0.416,11014.798,1.705,0.036,230.071,123603.008,100,100,100,100,100,100,100,100,100,66.82,100,100,100,100,39655.309,37746,0,0
World,2005,6542196639,960.272,0.147,29602.777,975.244,3.41,4.525,0,0.233,11570.086,1.768,29602.777,4.525,0,22564.166,1182136.625,576419.062,12078.985,146789.609,419139.812,3517.806,19498.791,0,332.128,0.051,5394.105,0.825,5.952,6.201,7556.28,1.155,2701.33,0.413,11105.161,1.697,0.037,241.025,127564.922,100,100,100,100,100,100,100,100,100,68.37,100,100,100,100,40569.328,38937.988,0,0
World,2006,6623810558,1047.467,0.158,30583.529,980.753,3.31,4.617,0,0.235,12222.242,1.845,30583.529,4.617,0,23611.633,1212720.125,588641.312,12412.482,152309.031,430348.906,3769.636,19805.977,0,333.497,0.05,5519.419,0.833,6.049,6.352,7749.95,1.17,2733.12,0.413,11209.074,1.692,0.038,251.83,131191.031,100,100,100,100,100,100,100,100,100,69.85,100,100,100,100,42072.129,40066.988,0,0
World,2007,6706242339,1122.72,0.167,31493.742,910.211,2.98,4.696,0,0.234,12811.338,1.91,31493.742,4.696,0,24734.352,1244213.875,601452.625,12760.904,158014.812,441595.344,4028.673,20168.291,0,348.422,0.052,5705.789,0.851,6.171,6.391,7729.96,1.153,2802.95,0.418,11246.437,1.677,0.039,259.037,135253.453,100,100,100,100,100,100,100,100,100,71.23,100,100,100,100,42858.961,41387.309,0,0
World,2008,6789387331,1138.771,0.168,32069.443,575.702,1.83,4.723,0,0.236,13234.705,1.949,32069.443,4.723,0,25873.123,1276283.375,614687.375,13123.334,163887.344,452797.188,4287.802,20151.041,0,362.43,0.053,5872.526,0.865,6.143,6.354,7782.22,1.146,2775.36,0.409,11201.883,1.65,0.038,259.129,136813.219,100,100,100,100,100,100,100,100,100,72.49,100,100,100,100,43139.102,41706.172,0,0
World,2009,6873068664,1170.486,0.17,31607.043,-462.402,-1.44,4.599,0,0.236,13067.147,1.901,31607.041,4.599,0,27043.609,1307890.375,627754.562,13490.884,169647.422,463796.469,4530.33,19602.229,0,367.55,0.054,5760.081,0.838,6.004,6.269,7812.91,1.137,2769.55,0.403,10999.251,1.6,0.035,242.528,134727.469,100,100,100,100,100,100,100,100,100,73.57,100,100,100,100,43089.449,41264.328,0,0
World,2010,6957128214,1247.674,0.179,33343.301,1736.258,5.49,4.793,0.371,0.237,13970.831,2.008,33343.301,4.793,0.371,28291.283,1341233.75,641725.375,13857.972,175853.219,475103.219,4775.443,20309.99,1.573,367.088,0.053,6205.8,0.892,6.236,6.451,7909.88,1.137,2845.37,0.409,11306.793,1.625,0.035,245.114,141299.203,100,100,100,100,100,100,100,100,100,74.59,100,100,100,100,44877.512,43387.309,0,0
World,2011,7041500268,1343.288,0.191,34468.449,1125.151,3.37,4.895,0,0.24,14781.225,2.099,34468.449,4.895,0,29634.572,1375702.125,656506.562,14212.274,182231.141,486440.469,5049.953,20548.725,0,354.303,0.05,6377.916,0.906,6.339,6.397,8050.43,1.143,2914.6,0.414,11337.211,1.61,0.039,274.509,144693.844,100,100,100,100,100,100,100,100,100,75.63,100,100,100,100,45041.809,44637.129,0,0
World,2012,7126135142,1377.854,0.193,34974.074,505.624,1.47,4.908,0,0.24,14949.697,2.098,34974.078,4.908,0,31012.426,1410676.125,671456.312,14576.68,188738.672,497939.562,5325.422,20588.369,0,364.405,0.051,6507.532,0.913,6.338,6.399,8141.11,1.142,2937.79,0.412,11499.118,1.614,0.039,275.469,146715.5,100,100,100,100,100,100,100,100,100,76.6,100,100,100,100,45597.141,45164.5,0,0
World,2013,7210890646,1438.774,0.199,35283.027,308.95,0.88,4.893,0,0.238,15042.88,2.086,35283.027,4.893,0,32451.199,1445959.125,686499.188,14946.528,195290.984,509525.594,5618.622,20707.947,0,369.849,0.051,6552.317,0.909,6.358,6.412,8109.3,1.125,2918.25,0.405,11586.006,1.607,0.041,293.2,149322.75,100,100,100,100,100,100,100,100,100,77.54,100,100,100,100,46238.609,45850.352,0,0
World,2014,7295600711,1493.853,0.205,35534.441,251.418,0.71,4.871,0,0.237,15062.902,2.065,35534.441,4.871,0,33945.051,1481493.75,701562,15327.991,201951.125,521157.812,5922.479,20694.379,0,381.463,0.052,6660.134,0.913,6.325,6.426,8266.81,1.133,2963.01,0.406,11632.233,1.594,0.042,303.858,150977.922,100,100,100,100,100,100,100,100,100,78.45,100,100,100,100,46881.781,46143.84,0,0
World,2015,7380108068,1437.305,0.195,35496.406,-38.037,-0.11,4.81,0,0.235,14718.202,1.994,35496.406,4.81,0,35382.355,1516990.125,716280.25,15700.355,208737.062,533038.938,6223.949,20631.215,0,372.364,0.051,6785.935,0.919,6.245,6.351,8315.91,1.127,2995.51,0.406,11881.131,1.61,0.041,301.47,152260.594,100,100,100,100,100,100,100,100,100,79.27,100,100,100,100,46871.77,46085.309,0,0
World,2016,7464334587,1478.758,0.198,35452.461,-43.947,-0.12,4.75,0.331,0.231,14360.628,1.924,35452.461,4.75,0.331,36861.113,1552442.625,730640.875,16088.047,215704.391,544998.188,6522.779,20687.549,1.441,387.691,0.052,6967.333,0.933,6.198,6.368,8227.18,1.102,3027.26,0.406,11959.219,1.602,0.04,298.83,154418.781,100,100,100,100,100,100,100,100,100,80.03,100,100,100,100,47531.68,46264.07,0,0
World,2017,7548172666,1500.493,0.199,35925.738,473.278,1.33,4.76,0.325,0.23,14453.702,1.915,35925.738,4.76,0.325,38361.605,1588368.25,745094.562,16510.902,222821.406,557128.938,6823.651,20853.57,1.425,422.856,0.056,7117.014,0.943,6.231,6.393,8333.4,1.104,3087.4,0.409,12130.801,1.607,0.04,300.871,157406.344,100,100,100,100,100,100,100,100,100,80.75,100,100,100,100,48251.879,47031.82,0,0
World,2018,7631081269,1566.74,0.205,36646.141,720.402,2.01,4.802,0.322,0.229,14718.146,1.929,36646.137,4.802,0.322,39928.348,1625014.375,759812.688,16923.121,230278.969,569319,7125.062,21199.174,1.424,412.217,0.054,7457.572,0.977,6.288,6.469,8489.97,1.113,3072.53,0.403,12190.055,1.597,0.04,301.411,161772.625,100,100,100,100,100,100,100,100,100,81.41,100,100,100,100,49368.039,47980.469,0,0
World,2019,7713458496,1608.472,0.208,36702.504,56.363,0.15,4.758,0,0.227,14573.22,1.889,36702.504,4.758,0,41536.82,1661716.875,774385.938,17357.715,237832.375,581548.625,7428.242,21154.447,0,434.596,0.056,7553.394,0.979,6.238,6.451,8609.92,1.116,3096.79,0.401,12229.642,1.586,0.039,303.181,163173.953,100,100,100,100,100,100,100,100,100,82.03,100,100,100,100,49758.23,48116.559,0,0
World,2020,7794788860,1626.371,0.209,34807.258,-1895.244,-5.16,4.465,0,0.225,13976.099,1.793,34807.258,4.465,0,43163.191,1696524.125,788362.062,17792.75,245231.875,592621.125,7725.988,20099.318,0,435.034,0.056,7399.509,0.949,0,0,0,0,0,0,11072.501,1.421,0.038,297.746,156669.938,100,100,100,100,100,100,100,100,100,82.6,100,100,100,100,0,0,0,0
